video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
14,1317,0,43.94389999999917,0:00:43.943900,0,"(1301.9457535605363, 363.8633166393961)","(1304.358240837739, 418.20378118374657)","(1312.0500724704352, 470.3156700370486)","(1319.7419041031314, 522.4275588903506)","(1338.1330627185794, 571.8889572373088)","(1366.8016335014838, 613.2798824506643)","(1405.8882547236096, 648.4069954061702)","(1448.1662828819456, 677.8328491908871)","(1495.9832952821107, 685.0162193795093)","(1548.0951841354129, 677.324387746813)","(1591.2927702245213, 648.5151786921434)","(1628.5078205993102, 612.9012409497582)","(1659.8809735315451, 572.2892353954098)","(1679.7109698504373, 523.4877550928885)","(1688.419724371282, 471.9167826694525)","(1696.9878406203613, 418.5391493702638)","(1701.942635117935, 365.4427926146053)","(1339.6043554078155, 357.29659118082145)","(1357.3680509646188, 328.6496570551117)","(1393.07935366438, 320.41690899254934)","(1429.7751242664979, 324.8307870602569)","(1465.2267870799233, 336.611946902741)","(1526.7938951272852, 333.63690653847743)","(1562.0832830117508, 319.9841758486565)","(1600.0231614025606, 317.0307721415875)","(1635.4748242159862, 328.81193198407163)","(1657.5983061975105, 356.17148500670004)","(1495.280103923285, 372.4422512170729)","(1494.3389093353178, 407.05008439990723)","(1493.5383530191161, 443.46457845849443)","(1492.737796702914, 479.8790725170817)","(1453.5538105234123, 490.1997579989273)","(1470.657588035779, 499.7739788075576)","(1489.5680264238986, 509.20756134442274)","(1510.8260421176371, 502.09991945598193)","(1528.330097788105, 493.46689323531865)","(1377.5658704558198, 377.97041713030455)","(1398.6832478777933, 369.0561143661109)","(1422.4511158061105, 370.8411385846691)","(1445.256152489266, 383.6067663295096)","(1421.9101993762445, 387.2417247382099)","(1398.2829697196921, 387.2633613954045)","(1543.3783928669804, 383.23894315720065)","(1566.0211546211763, 370.5706803697361)","(1589.6483842777282, 370.54904371254145)","(1612.0315061455885, 377.8946888301234)","(1590.914128723615, 386.8089915943171)","(1567.286899067063, 386.83062825151165)","(1413.9911828430043, 542.3549201666185)","(1443.17903339858, 543.7180295698812)","(1466.8062630551324, 543.6963929126866)","(1489.0487466512272, 549.2353771545157)","(1510.5880388884962, 545.7410570175805)","(1539.6352511723067, 545.2975055450904)","(1568.9637399996477, 548.4672758241059)","(1539.375611285971, 565.3114134501368)","(1510.750313817456, 571.1749475498856)","(1487.2637224326688, 573.003245082833)","(1465.1618771083392, 569.2709217167568)","(1440.690817821196, 558.4525931194344)","(1424.9717863692865, 543.3177514117804)","(1465.8434318099705, 554.6769964389689)","(1487.9452771343, 558.4093198050451)","(1511.2912302473221, 554.7743613963447)","(1558.1237747451307, 549.311105454697)","(1511.2912302473221, 554.7743613963447)","(1487.804638862535, 556.6026589292923)","(1465.7027935382052, 552.8703355632159)"
14,1318,0,43.97726666666584,0:00:43.977267,0,"(1324.4314385176112, 367.3872863696338)","(1326.6564234885327, 424.32072533144765)","(1332.5460895880308, 480.99240135550605)","(1341.8386738783497, 533.7376333132324)","(1360.1620795212325, 583.996117362282)","(1390.6574617697443, 624.1767283077461)","(1426.3881027733653, 660.3000137180004)","(1466.9613581254625, 686.8689519001802)","(1513.5551610459356, 694.5909585639664)","(1562.7665933439632, 687.3924777756911)","(1605.0413077914711, 660.4308951868779)","(1642.9969337660134, 624.5693727143791)","(1675.1937751099358, 585.435813519937)","(1697.4436248191505, 535.9626182841539)","(1710.2700087691683, 483.4791492641829)","(1719.300830121732, 429.42510261767916)","(1724.4052074079636, 371.96813778035437)","(1355.8429910482673, 368.8269825272888)","(1373.7737522845166, 336.2374967767333)","(1411.729378259059, 326.15962367314785)","(1450.601174515746, 328.90813451958024)","(1488.2950375525331, 340.9492296563316)","(1545.228476514347, 338.7242446854102)","(1582.922339551134, 324.98169045324823)","(1623.233831965476, 322.1022981379381)","(1661.0585764711404, 335.9757338389778)","(1681.6069670849447, 365.8167087431009)","(1516.6963162990012, 377.5960409420969)","(1515.6492645479793, 414.50461516561757)","(1512.6389907637913, 449.7117302937278)","(1511.5919390127694, 486.62030451724854)","(1471.9348539428163, 498.661399654)","(1491.0435483989654, 508.3466283509522)","(1510.0213613862368, 516.1995164836162)","(1531.6168037510627, 509.13191716421863)","(1549.5475649873122, 502.32608078257647)","(1397.4632981513862, 384.2709958548613)","(1418.9278590473346, 375.37105597117545)","(1442.8791678519597, 375.5019374400532)","(1465.9143063744407, 388.59008432782645)","(1442.2247605075709, 392.1238839875253)","(1418.273451702946, 391.99300251864753)","(1565.3842227215177, 388.85184726558197)","(1586.4561392108328, 374.45488568903124)","(1610.4074480154582, 374.585767157909)","(1633.1808236001837, 384.0092329171058)","(1611.7162627042353, 392.9091728007917)","(1587.7649538996102, 392.7782913319139)","(1438.9527237856278, 552.584564831626)","(1464.736373154541, 552.584564831626)","(1486.9862228637558, 554.6786683336697)","(1507.6654949464375, 560.5683344331677)","(1529.3918187801412, 555.3330756780584)","(1555.3063496179323, 557.1654162423466)","(1586.848783617466, 560.43745296429)","(1554.7828237424214, 575.619703354107)","(1527.559478215853, 581.2476065158496)","(1505.440509975516, 580.9858435780941)","(1483.0597787974236, 577.0593995117621)","(1462.1187437769865, 567.5050522836875)","(1448.245308075947, 553.7624980515257)","(1485.8082896438561, 563.9712526239888)","(1506.3566802576604, 568.0285781591984)","(1530.04622612453, 564.4947784994997)","(1575.9856217006143, 563.0550823418446)","(1530.04622612453, 564.4947784994997)","(1506.2257987887826, 566.1962375949101)","(1485.6774081749784, 562.1389120597005)"
14,1319,0,44.0106333333325,0:00:44.010633,0,"(1325.4162995853815, 372.28930442994033)","(1325.9310051738591, 427.5772630589279)","(1333.5014665377198, 478.6403466491604)","(1341.211327331793, 531.537068898345)","(1359.7836206493662, 581.7637559073011)","(1386.9665095408484, 623.9588911293853)","(1422.8993934364532, 659.9561132235496)","(1465.6092342470151, 688.0611829610546)","(1515.9538746199974, 695.2992302990234)","(1568.850596869182, 687.58936950495)","(1612.8793707502182, 660.2670811832548)","(1652.5438701622868, 624.0553984272248)","(1682.3431791285311, 579.372519527498)","(1700.722457850425, 530.0251212321914)","(1711.6277825062978, 479.40168199878366)","(1720.420669642793, 425.25036487768455)","(1725.4068800311716, 369.5442079580588)","(1358.0035971558805, 364.27919870925496)","(1378.0556690403268, 336.9354643213733)","(1414.1708444985177, 326.8129210813104)","(1451.2618159681972, 329.5258484539119)","(1487.2161459299882, 341.5463685514866)","(1546.0319824466674, 338.91922544363126)","(1583.8413971335972, 326.8236441144036)","(1622.2084095413777, 322.0626174209842)","(1660.1357775923336, 335.7773767472982)","(1682.5361937242103, 363.5822015581913)","(1517.6481138487366, 377.96178893628905)","(1514.9351864761352, 415.0527604059687)","(1514.0558977624855, 452.0043324454355)","(1513.176609048836, 488.9559044849024)","(1473.5335557029541, 501.19088524434284)","(1492.5669394435386, 508.9650842369759)","(1511.6003231841228, 516.7392832296089)","(1531.4915495721702, 511.53861217936475)","(1551.2433765300048, 504.5043024701685)","(1398.1828021564265, 383.3554745822124)","(1417.7952296840485, 374.4875262140642)","(1443.744969769803, 376.20321150899)","(1465.0301904599776, 389.33892704826656)","(1441.3322873238135, 392.98475829998415)","(1417.4949847574364, 394.79695089274963)","(1566.4379144231925, 389.00651302237463)","(1589.2994209780802, 374.3588498169447)","(1613.4155224048825, 376.2139345420833)","(1636.1161834633708, 383.70933467429086)","(1614.670117276797, 392.71668247265194)","(1590.8328147104203, 394.5288750654174)","(1439.06972734113, 557.2937943884202)","(1466.5743072254108, 555.2028029352292)","(1490.6904086522134, 557.0578876603679)","(1511.418031621537, 562.859048563836)","(1534.9765353274884, 557.3795786531665)","(1560.9262754132428, 559.0952639480923)","(1592.5163309060663, 562.2263896113323)","(1560.486631056418, 577.5710499678258)","(1533.1214506023498, 581.4956800799688)","(1511.117786694925, 583.1684732425216)","(1488.695924496862, 579.3403504282181)","(1465.9952634383735, 571.8449502960107)","(1450.210958725055, 558.2910364660959)","(1489.5537671443249, 566.3654803853409)","(1510.1419906834358, 570.3330026298571)","(1533.8398938196, 566.6871713781396)","(1581.6538983825665, 564.8964248515606)","(1533.5610949591746, 563.0198940602354)","(1511.6968304819625, 566.5263258817403)","(1491.1086069428516, 562.5588036372242)"
14,1320,0,44.043999999999166,0:00:44.044000,0,"(1305.8659941838548, 367.15050447236155)","(1308.7965334788532, 423.5743207491966)","(1316.8664513882145, 475.9085038307727)","(1328.566738871977, 527.9365111651101)","(1347.3746776309217, 577.5369822177697)","(1376.614461492212, 620.773371667112)","(1412.502633007827, 656.1366704731748)","(1453.224007390566, 683.7799665095777)","(1499.6752421859137, 692.6590631794984)","(1550.3473283539086, 686.5574179309568)","(1593.4306299296318, 655.5024492824663)","(1632.4242983100955, 619.3081020196128)","(1663.3917881736606, 574.650182315234)","(1681.1937209059645, 525.6183233645891)","(1693.2439235294282, 473.41535846040097)","(1701.5106687048715, 419.70338451625105)","(1705.840868558675, 362.6672167449386)","(1343.678698967827, 360.30528955195484)","(1363.3176861835625, 333.05564804771586)","(1399.1621183067148, 324.5483362137279)","(1435.925077671583, 326.9321331029431)","(1469.9761947037657, 340.5132144625999)","(1531.692477468583, 335.308226759543)","(1567.2307338444966, 323.1705453511541)","(1605.1965265020879, 318.1405152179479)","(1641.0628283214714, 331.56850870398546)","(1663.3261790849667, 357.1123139021805)","(1502.0809087713603, 374.3675042287009)","(1501.5122966693457, 410.9773757199497)","(1500.9436845673313, 447.58724721119853)","(1498.559887678116, 484.35020657606657)","(1461.206446515002, 496.64097585807485)","(1478.4616368415225, 506.154293718704)","(1497.378924081624, 513.6993389185134)","(1518.701877907172, 506.41673007348)","(1536.3944621583194, 499.44029697568527)","(1385.9090823905278, 384.1651281403374)","(1407.691299836934, 382.32807365690553)","(1429.6266051569594, 382.3062039606742)","(1452.0211740978427, 387.72988862604444)","(1428.5768597378556, 391.5352157702961)","(1406.7946422914492, 393.37227025372795)","(1550.6535041011475, 386.72388259940317)","(1573.9447305875156, 381.103370667951)","(1596.0331237811602, 382.89668575892017)","(1617.9684291011854, 382.87481606268886)","(1596.7985631492566, 391.97260969492277)","(1574.8632578292313, 391.9944793911541)","(1427.8332900659902, 556.1265496072963)","(1454.9079740003785, 552.015046715806)","(1476.9963671940232, 553.8083618067751)","(1497.575751347706, 559.3851343457648)","(1519.0517930468734, 553.9177102879318)","(1542.9553710277187, 555.5579375052818)","(1574.2727760309851, 558.4009980153548)","(1544.639337637531, 575.5249701644873)","(1519.3798384903434, 579.4833851823582)","(1497.5976210439374, 581.32043966579)","(1475.3561399766734, 577.7119397876204)","(1452.8084831621704, 570.4730703350497)","(1436.9092140019927, 555.3611102391997)","(1475.946621774919, 563.0373736163971)","(1496.3729180549826, 566.798961368186)","(1519.81723241497, 562.9936342239344)","(1563.3816673077822, 559.3195252570707)","(1519.6641445413507, 561.1784494367339)","(1498.035014968564, 564.8306887073662)","(1477.6087186885004, 561.0691009555773)"
14,1321,0,44.07736666666583,0:00:44.077367,0,"(1317.5315136364884, 370.9160323546)","(1322.2798502172652, 425.8610699321589)","(1328.859688050627, 480.64782962369196)","(1338.9442505031338, 533.2865322905878)","(1356.03826219393, 581.6291209082098)","(1385.4779489947455, 623.3692605658944)","(1421.9270850338503, 660.813286174305)","(1461.4061120340225, 690.6147510003225)","(1510.2913676894473, 701.1515359843318)","(1561.2568469897838, 693.0567526704363)","(1604.6702100140278, 661.6272867310095)","(1641.9559577364125, 623.3466494393193)","(1673.1140901569377, 578.2148407953656)","(1692.8083814038735, 528.5381957098112)","(1703.0286106158308, 475.9899375492158)","(1711.417338575203, 423.5999572746463)","(1717.4997316239123, 365.8737511283467)","(1355.99303994078, 367.59219674805627)","(1375.755164567441, 340.05184457955147)","(1409.762298936432, 327.88705848213306)","(1448.8569367848268, 331.8892278859306)","(1484.9216836721546, 343.53395807212104)","(1543.8462795269359, 342.1320682244632)","(1579.5266372624865, 327.97750298843357)","(1617.8298856807519, 322.8221661293046)","(1655.8844117066908, 336.14011968205455)","(1675.2169249284245, 367.6826412543569)","(1515.8763159535035, 381.4528173386093)","(1515.220593282825, 416.56789690978167)","(1514.5648706121463, 451.6829764809541)","(1514.0674258274935, 488.62955730471185)","(1472.7342864481611, 501.4274549462338)","(1491.9989662901694, 510.83368360148665)","(1511.1053682461518, 518.4084110041542)","(1532.6085496190976, 511.01457261408774)","(1550.448728486873, 503.9372899960729)","(1401.1248485847336, 398.75032916858146)","(1423.4194193878088, 400.51399704144137)","(1445.2391565328064, 396.7831611565454)","(1467.375449449856, 396.71532777682006)","(1445.8722680769101, 404.1091661668866)","(1423.7359751598606, 404.17699954661197)","(1563.2466261283948, 395.810882713815)","(1587.3726981840557, 397.416272700649)","(1607.8357677345457, 399.3382184595348)","(1628.1405593990098, 399.4286629658353)","(1608.4688792786494, 406.664223469876)","(1586.1743084755738, 404.90055559701614)","(1442.684099229817, 559.3797723582845)","(1470.3148959046225, 558.8371053204816)","(1492.4511888216718, 558.7692719407562)","(1511.3993128916286, 564.5124980908386)","(1531.2292708980149, 559.1084388393832)","(1555.5136208397014, 562.5453300788024)","(1585.134196653118, 563.6758864075588)","(1555.423176333401, 582.8501217432665)","(1529.9404366832327, 586.8975134002144)","(1509.7939229047945, 588.6385701464992)","(1489.1725754682784, 584.885123135028)","(1466.4031710071256, 577.6269515044122)","(1451.9998833787695, 560.4198841807405)","(1491.569354885242, 569.9165573422939)","(1510.2009231831466, 571.9967809872056)","(1530.347436961585, 570.2557242409208)","(1574.3034670236323, 566.4570549762994)","(1530.189159075559, 568.4242229883355)","(1510.0426452971208, 570.1652797346203)","(1491.2527991131903, 566.2535548371233)"
14,1322,0,44.1107333333325,0:00:44.110733,0,"(1294.0909284632696, 364.37580687224334)","(1298.0928532961914, 418.40179211668647)","(1305.5631129843118, 470.3601161974534)","(1314.8342388472472, 522.1850427837895)","(1331.1754319150107, 571.6755132175881)","(1361.5233618980005, 614.6962051714964)","(1398.5411666025263, 649.9798424484229)","(1440.6947748426348, 681.2615548924277)","(1490.2519440236488, 690.2658857665016)","(1544.0111342792304, 682.6622285839503)","(1588.699294913523, 650.3800349317152)","(1625.7837983652641, 613.2288327327587)","(1655.1312471400233, 569.4077558122659)","(1671.3390427133565, 519.3169966535291)","(1682.0108422678145, 467.8255638032698)","(1688.947511978212, 414.8000597670571)","(1694.0833155137948, 361.90795322527515)","(1332.309310617672, 366.9770580136425)","(1349.984478629743, 336.6958267778682)","(1385.3348146538847, 325.02354601517993)","(1423.553196808287, 327.624797156579)","(1460.6377002600284, 339.36377666648275)","(1522.133945192592, 338.4299942054677)","(1557.2174862278723, 323.1559810931498)","(1596.8365420737973, 320.2212362156739)","(1632.1201793507237, 332.09361322000836)","(1652.396598504194, 361.37436324755225)","(1492.5197014289713, 378.64933877633086)","(1491.4525214735254, 413.132591086673)","(1490.3853415180797, 447.61584339701506)","(1491.2524252318794, 483.7665643877412)","(1450.4994906832933, 495.83903763372166)","(1469.1751399035945, 503.5093935634883)","(1489.7850527931414, 512.847218173639)","(1509.060990738381, 504.17638103564195)","(1526.6694600032365, 497.4398075668904)","(1377.664458724118, 392.58937694434144)","(1401.2091164911408, 392.6560756915568)","(1421.0186444141032, 391.18870325281887)","(1442.7624360063114, 391.388799494465)","(1421.4188368973955, 396.5913017772632)","(1401.609308974433, 398.0586742160012)","(1540.4094019296012, 389.58793331965023)","(1564.0874571910547, 391.4554982416804)","(1584.1637801028785, 393.589858152572)","(1603.9733080258409, 392.12248571383407)","(1584.5639725861706, 398.9924566770163)","(1562.686783499532, 396.99149426055544)","(1418.3506945254887, 550.7321065919645)","(1447.297950816956, 550.3986128558877)","(1470.709211089548, 548.6644454282882)","(1487.4505966406036, 554.6673326776709)","(1508.7941957495195, 549.4648303948726)","(1532.472251010973, 551.3323953169028)","(1563.4871684661164, 554.4672364360249)","(1534.0730209441415, 572.9427894146801)","(1509.1276894855962, 578.4120866863398)","(1487.517295387819, 580.0128566195084)","(1469.24183865081, 577.7450992141861)","(1445.1635909060644, 570.4749357677116)","(1429.4226865632388, 553.5334539750097)","(1469.7087298813176, 559.6030399716076)","(1488.1175841127574, 563.6716635517448)","(1509.5945807161038, 560.2700274437614)","(1551.0145027368437, 557.2018850718547)","(1509.5945807161038, 560.2700274437614)","(1487.9841866183267, 561.87079737693)","(1469.7087298813176, 559.6030399716076)"
14,1323,0,44.14409999999916,0:00:44.144100,0,"(1318.61781400867, 376.1136401357213)","(1319.9300597338697, 427.4145969482428)","(1324.8986482489436, 478.4912382521831)","(1333.5235795538908, 529.3435640475421)","(1351.2893678335222, 579.6351010714483)","(1379.575553465612, 621.9410059898635)","(1416.7782805638049, 660.0297793469521)","(1459.1290485839363, 692.2975652563584)","(1509.162622772974, 700.2383342601329)","(1563.7834491124972, 693.2172588415413)","(1609.6335390664956, 662.8785863059334)","(1647.6101546692937, 623.8476878128038)","(1679.7657828244091, 579.6687483977355)","(1698.7877379520953, 530.790399077891)","(1708.5566783508068, 480.6446671345627)","(1714.557118205354, 428.8950793048788)","(1718.617228910674, 375.4294778345487)","(1358.3889536801173, 366.3334839615808)","(1378.7568018592908, 339.3931913809781)","(1414.8715987408646, 329.8373507154188)","(1451.8836576567635, 334.906881209354)","(1487.4040184405972, 345.5730836423903)","(1547.845832227803, 343.70004914573724)","(1583.7363136007955, 330.4878656903044)","(1621.9035973858875, 324.47621006032807)","(1655.7079445290751, 337.0827416425917)","(1675.7841825470928, 365.21190641867474)","(1517.2940599590427, 384.1104880166413)","(1515.880872254981, 420.89823142395886)","(1514.355526796629, 455.8578034363396)","(1512.9423390925674, 492.64554684365714)","(1473.2833571754104, 504.2538744127345)","(1492.2380176505221, 514.1013252394494)","(1512.90869176628, 522.0084469169368)","(1534.51027524265, 515.1780396806392)","(1552.343358174856, 506.7437765579859)","(1404.2839067358318, 396.54878296746904)","(1424.2816343258462, 393.48687627533565)","(1446.2196910650882, 392.14098322384837)","(1468.382063312911, 394.4514329622348)","(1446.7804798365412, 401.28184019853245)","(1424.8424230972992, 402.6277332500197)","(1565.7237782617246, 395.8197575645802)","(1589.3778486416127, 392.53353536386555)","(1611.4280631351453, 393.01581370731515)","(1631.7622639880315, 395.43842119999215)","(1610.272838265952, 404.09699983122664)","(1588.110466018129, 401.78655009284023)","(1438.032175001874, 557.797986311068)","(1467.3950750751537, 557.8316336373551)","(1491.273460963623, 558.2017542265143)","(1511.7198195708, 562.4525331141281)","(1531.717547160814, 559.3906264219946)","(1557.5362621985107, 561.4767606517997)","(1588.9516491753084, 565.05459301367)","(1558.882155249998, 583.4148173910417)","(1531.683899834527, 588.7535264952743)","(1511.5740144902218, 589.9872617924709)","(1489.411642242399, 587.6768120540845)","(1464.8603098281862, 576.3376630953046)","(1449.2255188800762, 560.7813825751981)","(1492.058565243657, 570.998953991072)","(1512.3927660965435, 573.4215614837489)","(1532.5026514408482, 572.1878261865522)","(1578.0947785599783, 567.5557109343505)","(1532.278335932267, 568.5314833966787)","(1512.1684505879623, 569.7652186938753)","(1491.834249735076, 567.3426112011983)"
14,1324,0,44.17746666666583,0:00:44.177467,0,"(1304.6879035472343, 370.53410262405737)","(1308.2472546428519, 424.89510117530824)","(1315.3120272720325, 477.2067763684762)","(1326.1195115078167, 531.0931947736448)","(1347.56190538081, 580.6436763896063)","(1379.2832737814508, 620.4221213612359)","(1418.015485249217, 656.1019196166997)","(1459.897183140984, 684.2962946589556)","(1507.7219187711917, 692.0837234196706)","(1556.2908823577557, 683.4442075784897)","(1599.8120389359894, 653.2975823898496)","(1639.234548798057, 616.1401141340838)","(1669.0036670523136, 570.5157046357126)","(1685.7326172017163, 520.2857105378604)","(1695.2134342109523, 470.53029658609057)","(1700.832894577064, 417.38810613727844)","(1704.6403216581336, 364.364560724987)","(1345.890088957111, 360.55713364391704)","(1368.0227812244061, 337.2703487486491)","(1402.0954785306365, 329.57999319963295)","(1438.6920793410322, 332.6431923243463)","(1475.7632602975102, 342.9545245892265)","(1537.3723919889278, 338.9205933475265)","(1573.0198325071588, 327.4875261919063)","(1609.1418531714721, 323.30259217645283)","(1644.5196458794287, 335.54460276289524)","(1664.4196542776544, 361.5386516733148)","(1507.36598366163, 380.9209362758143)","(1505.996172785438, 415.5868587646477)","(1506.5570402308078, 451.94616950200214)","(1505.4245194276568, 490.2361585609189)","(1466.034367302822, 500.0944825045386)","(1484.8665703723623, 509.7802318495829)","(1505.392161690424, 517.5353028730649)","(1524.968592716321, 510.79410761621335)","(1542.6143454206554, 502.35952411084077)","(1389.58382013392, 388.63286364965245)","(1411.3282195544202, 387.2091232114054)","(1433.0726189749205, 385.7853827731584)","(1455.2915985415034, 391.6097754750781)","(1431.9724559090025, 396.77622751992914)","(1410.228056488502, 398.19996795817616)","(1557.1213976134, 390.40175328505035)","(1578.7471519973797, 387.1659795617616)","(1600.6101964544007, 387.55427240855624)","(1622.4732409114215, 387.9425652553509)","(1601.3220666735242, 398.4264721188064)","(1579.4590222165032, 398.03817927201175)","(1433.1157626245642, 553.2043152161177)","(1460.5335519732312, 555.0487062383925)","(1484.0899846787731, 553.5063207636248)","(1504.496930960314, 559.449358502065)","(1524.1920070227313, 554.5201965302552)","(1547.9857298013146, 556.601877625571)","(1579.1462307565853, 560.0210118598461)","(1549.4094702395616, 578.3462770460714)","(1526.2089726435813, 585.324762375964)","(1504.3459281865605, 584.9364695291694)","(1482.364238693019, 582.7361433973331)","(1457.977290731833, 571.5942958768088)","(1444.3438974443764, 557.9285448521193)","(1483.1084666493753, 566.3091987954373)","(1505.090156142917, 568.5095249272736)","(1526.834555563417, 567.0857844890265)","(1568.3926760828556, 562.5449153640113)","(1524.7852322053343, 563.5803629554638)","(1504.9715111063963, 566.6974916422319)","(1482.8711765763342, 562.6851322253539)"
14,1325,0,44.210833333332495,0:00:44.210833,0,"(1307.1250978190617, 372.9578540147548)","(1310.380613379029, 427.3249638662111)","(1317.1520857437613, 479.6628023519543)","(1327.6565492839231, 533.5958434620816)","(1348.8174004237112, 583.2533074701183)","(1378.4968506120813, 623.3070005762511)","(1417.0204514050295, 659.1936337656255)","(1456.9222204516968, 687.7228017894736)","(1502.8792484399037, 695.8832941264586)","(1553.4048499305986, 689.2203389470585)","(1595.2707800317799, 659.4323715733565)","(1634.8904043965836, 622.5039734047925)","(1665.0147750448157, 578.8692131826956)","(1683.9401721667598, 530.4488450874464)","(1693.5873499427967, 478.94658892876157)","(1703.1260105335014, 425.6320957750281)","(1707.1194429537281, 370.8309171822429)","(1351.6714023979496, 357.5592654161088)","(1374.036794294926, 336.21393506125565)","(1408.2522628301838, 330.52763454984586)","(1444.8225542871514, 333.79400182834655)","(1480.0146774903994, 344.4178342723736)","(1541.7392525073822, 342.5404869661258)","(1577.3328892963593, 329.4967212891895)","(1613.469112011998, 325.51414058749606)","(1646.7404810348653, 334.4342532218069)","(1668.302845760383, 360.4241191088803)","(1511.2893303031533, 380.73853620307705)","(1509.835200019701, 417.2003104747124)","(1510.0847895459654, 451.74133056596696)","(1508.7391764478455, 490.01534183265085)","(1469.4125484834385, 501.463904885203)","(1486.2652673655368, 509.5484351924555)","(1506.8509774230643, 519.228168124092)","(1526.4600328126014, 512.5977681002917)","(1545.852053831474, 502.3428940863942)","(1393.6024428103303, 389.6043902447217)","(1415.2407695655804, 386.48994702568615)","(1436.987613506163, 385.1877408016992)","(1459.1685261880743, 391.1344825579064)","(1435.9349968084402, 397.9819169523712)","(1414.1881528678578, 399.2841231763582)","(1559.1671124717411, 390.6027483497784)","(1582.5091590367076, 385.56755095036215)","(1604.4730373479547, 387.88981871647223)","(1624.6246786641532, 390.3206036679146)","(1605.2326576452804, 400.57547768181206)","(1581.4565423389847, 398.36172710103415)","(1434.5025699620544, 556.297638633588)","(1461.794642073115, 556.4821178486528)","(1485.462240194078, 556.883631434382)","(1505.7223986956087, 561.126653380873)","(1523.7362514607619, 558.229244532502)","(1547.5123667670575, 560.4429951132798)","(1578.6459472388794, 564.0349139477772)","(1548.59753862038, 578.5653650637653)","(1525.3640092407456, 585.4127994582301)","(1505.4294022952117, 586.6064884968848)","(1483.3570067986325, 582.4719837357262)","(1460.9590597460565, 572.9007679894219)","(1447.4052632980588, 559.1624923263593)","(1486.0048261207394, 565.9448164096248)","(1506.1564674369379, 568.3756013610671)","(1526.0910743824718, 567.1819123224124)","(1567.7725252685882, 564.6860170597707)","(1525.9825571971396, 565.3696753273639)","(1506.1564674369379, 568.3756013610671)","(1485.896308935407, 564.1325794145763)"
14,1326,0,44.24419999999916,0:00:44.244200,0,"(1315.1190418370127, 372.4785180340376)","(1317.8088374965023, 428.96422688332086)","(1325.7914568730523, 481.5453936462481)","(1335.6829634918206, 535.8619124475558)","(1356.333652748548, 586.0135863567504)","(1387.4832218374768, 626.5340564529337)","(1423.838847041547, 661.3278648224614)","(1465.4005283607585, 690.3950114653337)","(1511.3873573778399, 697.3364196188555)","(1560.4110524620874, 691.349455086443)","(1604.6625294407886, 661.8484704339756)","(1643.100577090915, 625.3193100260673)","(1673.903075772168, 581.8487414646374)","(1691.6036665636484, 531.6970675554428)","(1701.929011192012, 480.0703444136248)","(1710.3454685781571, 426.70826923342634)","(1715.1176866837034, 373.51972925706593)","(1362.1470820771224, 362.93408182294525)","(1384.7934261779874, 339.94066731440444)","(1419.0666289360008, 331.00360431674517)","(1455.7693245477471, 334.7346111992631)","(1492.9058581690883, 347.5762162832784)","(1554.85792593927, 344.6261178180316)","(1588.9575934934455, 332.0448155397735)","(1625.139683493678, 324.84310458049464)","(1658.458442630582, 334.21400558774906)","(1679.8032727026616, 360.59135657113166)","(1523.8818920541792, 384.4524470988627)","(1521.973004811961, 421.0683751086899)","(1520.0641175697422, 457.6843031185171)","(1520.0641175697422, 496.0355831667248)","(1480.3245558908302, 505.2329489701411)","(1497.2442382650395, 515.3847583946667)","(1517.7213923179286, 523.5409129750548)","(1537.5044055554656, 517.1201104330471)","(1557.1138835891647, 507.05506861044057)","(1403.7087633963338, 392.0012284658176)","(1427.3963187202269, 390.87324964087026)","(1449.2617544038203, 389.832038417842)","(1471.387492893171, 394.2571861157121)","(1447.9602403750353, 400.8515238615578)","(1426.0948046914416, 401.892735084586)","(1570.0422562750987, 395.03809453298334)","(1593.5562763951539, 390.2658764274371)","(1617.2438317190467, 389.13789760248983)","(1637.4606829661789, 391.82769326197956)","(1617.8512049324797, 401.8927350845861)","(1594.076882006668, 401.19859426923387)","(1442.5806490560556, 556.339066500445)","(1469.9992112624668, 556.8596721119591)","(1493.7735341882785, 557.5538129273112)","(1514.1639206392488, 563.8878478673998)","(1535.855821119004, 559.2023973637728)","(1559.7169116467353, 561.7186578194243)","(1589.1311286972837, 565.7967351096183)","(1558.849235627545, 581.8487414646374)","(1533.5998634691096, 588.5298468124021)","(1513.5565474258156, 589.4842904335113)","(1489.6086892961655, 585.1459103375603)","(1467.1358803991388, 573.4322840784922)","(1453.6869021016905, 559.4627001695297)","(1492.3852525575742, 566.7511787307276)","(1514.5109910469248, 571.1763264285977)","(1536.3764267305182, 570.1351152055694)","(1576.4630588171065, 568.226227963351)","(1534.5543070902188, 570.2218828074884)","(1514.5109910469248, 571.1763264285977)","(1492.3852525575742, 566.7511787307276)"
