video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
27,764,0,32.24989447024002,0:00:32.249894,0,"(1049.8584818004558, 384.7084162761944)","(1053.4538875600463, 435.0440969104628)","(1058.8469961994322, 483.58207466493593)","(1069.633213478204, 535.7154581789997)","(1085.8125393963617, 582.4557330536775)","(1110.980379713496, 623.8028992889695)","(1152.327545948788, 654.3638482454895)","(1202.6632265830563, 672.3408770434426)","(1260.189718736506, 677.7339856828285)","(1315.9185080101602, 668.7454712838519)","(1364.4564857646333, 647.1730367263083)","(1404.00594912013, 609.421276250607)","(1429.1737894372643, 564.4787042557244)","(1443.5554124756266, 512.3453207416608)","(1448.9485211150125, 458.4142343478017)","(1452.5439268746031, 408.0785537135333)","(1448.9485211150125, 357.7428730792649)","(1091.2056480357476, 323.58651836315414)","(1112.7780825932912, 296.62097516622464)","(1145.1367344296066, 282.2393521278622)","(1179.2930891457174, 284.03705500765756)","(1211.6517409820328, 294.82327228642936)","(1274.5713417748684, 289.43016364704346)","(1306.9299936111838, 275.04854060868104)","(1344.6817540868851, 269.65543196929514)","(1380.635811682791, 278.64394636827166)","(1405.8036519999253, 302.01408380561054)","(1244.0103928183482, 330.7773298823354)","(1244.0103928183482, 357.7428730792649)","(1245.8080956981435, 384.7084162761944)","(1247.605798577939, 411.6739594731239)","(1209.8540381022374, 453.0211257084158)","(1231.4264726597812, 456.61653146800643)","(1254.79661009712, 460.21193722759705)","(1276.3690446546636, 454.81882858821115)","(1296.143776332412, 447.6280170690299)","(1128.9574085114489, 363.1359817186508)","(1148.7321401891973, 352.349764439879)","(1170.3045747467409, 348.75435868028836)","(1195.4724150638751, 355.9451701994696)","(1172.102277626536, 359.54057595906016)","(1150.5298430689925, 361.3382788388555)","(1297.9414792122072, 346.9566558004931)","(1321.311616649546, 337.96814140151656)","(1344.6817540868851, 337.96814140151656)","(1368.051891524224, 343.36125004090246)","(1344.6817540868851, 346.9566558004931)","(1323.1093195293415, 348.75435868028836)","(1173.8999805063315, 530.3223495396138)","(1202.6632265830563, 501.55910346288897)","(1233.2241755395764, 487.17748042452655)","(1258.3920158567107, 488.97518330432183)","(1279.9644504142543, 485.3797775447312)","(1310.5253993707743, 496.16599482350307)","(1337.4909425677038, 523.1315380204326)","(1310.5253993707743, 548.2993783375667)","(1281.7621532940495, 564.4787042557244)","(1256.5943129769153, 568.0741100153151)","(1231.4264726597812, 566.2764071355198)","(1202.6632265830563, 555.490189856748)","(1186.4839006648986, 528.5246466598185)","(1235.0218784193717, 510.54761786186543)","(1258.3920158567107, 510.54761786186543)","(1279.9644504142543, 506.95221210227487)","(1324.9070224091367, 521.3338351406372)","(1279.9644504142543, 537.5131610587949)","(1256.5943129769153, 541.1085668183856)","(1233.2241755395764, 539.3108639385903)",4.85,0.95,3.51
27,765,0,32.29210637399688,0:00:32.292106,0,"(1032.9439793903666, 383.3606521448783)","(1034.7187972243707, 431.28073366298815)","(1040.043250726383, 477.42599734709387)","(1050.6921577304072, 528.8957145332117)","(1064.8907004024397, 575.0409782173175)","(1089.7381500784968, 619.4114240674191)","(1127.009324592582, 653.1329629134964)","(1176.704223944696, 672.6559590875412)","(1233.4983946328261, 679.7552304235575)","(1290.2925653209563, 670.8811412535371)","(1338.212646839066, 647.8085094114842)","(1379.0334570211596, 612.3121527314029)","(1407.4305423652247, 567.9417068813012)","(1423.4039028712612, 514.6971718611793)","(1430.5031742072774, 461.45263684105726)","(1434.0528098752857, 411.7577374889434)","(1432.2779920412815, 360.2880203028255)","(1071.989971738456, 321.242027954736)","(1095.062603580509, 294.619760444675)","(1125.2345067585782, 282.19603560664655)","(1158.9560456046554, 283.9708534406506)","(1192.6775844507326, 292.84494261067096)","(1256.571026474879, 289.2953069426628)","(1288.5177474869522, 273.3219464366262)","(1327.5637398350416, 269.77231076861807)","(1361.2852786811188, 278.6463999386384)","(1389.682364025184, 301.7190317806913)","(1222.8494876288016, 328.34129929075226)","(1224.6243054628058, 356.73838463481735)","(1224.6243054628058, 385.1354699788824)","(1226.3991232968099, 413.5325553229475)","(1190.9027666167285, 450.80372983703285)","(1210.4257627907732, 454.353365505041)","(1231.723576798822, 457.9030011730491)","(1253.0213908068708, 452.5785476710369)","(1274.3192048149197, 445.47927633502064)","(1111.0359640865456, 358.5132024688214)","(1130.5589602605903, 349.6391132988011)","(1151.8567742686391, 346.08947763079294)","(1174.9294061106918, 351.41393113280515)","(1151.8567742686391, 356.73838463481735)","(1132.3337780945944, 360.2880203028255)","(1279.6436583169318, 344.3146597967889)","(1302.7162901589847, 335.44057062676853)","(1324.0141041670336, 335.44057062676853)","(1347.0867360090863, 340.76502412878074)","(1325.7889220010375, 346.08947763079294)","(1302.7162901589847, 346.08947763079294)","(1148.3071386006309, 530.6705323672159)","(1176.704223944696, 500.4986291891467)","(1210.4257627907732, 486.3000865171142)","(1235.2732124668303, 488.0749043511183)","(1258.345844308883, 482.7504508491061)","(1290.2925653209563, 493.3993578531304)","(1316.9148328310173, 523.5712610311996)","(1290.2925653209563, 553.7431642092687)","(1258.345844308883, 569.7165247153054)","(1231.723576798822, 573.2661603833135)","(1206.8761271227652, 571.4913425493094)","(1174.9294061106918, 559.067617711281)","(1160.7308634386593, 530.6705323672159)","(1210.4257627907732, 507.59790052516297)","(1235.2732124668303, 507.59790052516297)","(1258.345844308883, 505.8230826911589)","(1304.4911079929889, 523.5712610311996)","(1256.571026474879, 541.3194393712403)","(1233.4983946328261, 544.8690750392484)","(1208.6509449567693, 544.8690750392484)",4.92,1.65,2.82
27,766,0,32.33431827775374,0:00:32.334318,0,"(1021.3923341752952, 366.2924232904507)","(1023.1533554411147, 413.8399974675765)","(1028.436419238573, 459.6265503788828)","(1037.2415255676706, 512.4571883534671)","(1047.8076531625873, 563.5268050622318)","(1072.46195088406, 612.8354005051772)","(1111.2044187320885, 649.8168470873861)","(1162.2740354408531, 674.4711448088588)","(1218.6267159470765, 681.5152298721366)","(1274.9793964532996, 672.7101235430392)","(1324.2879918962449, 648.0558258215666)","(1366.5525022759123, 611.0743792393577)","(1396.4898637948434, 563.5268050622318)","(1412.3390551872185, 510.6961670876476)","(1417.622118984677, 457.86552911306336)","(1422.9051827821354, 403.27386987265965)","(1421.144161516316, 352.2042531638949)","(1061.8958232891432, 320.50587037914437)","(1081.2670572131574, 294.0905513918523)","(1111.2044187320885, 283.5244237969354)","(1146.424844048478, 285.2854450627549)","(1178.1232268332285, 295.85157265767174)","(1239.75897113691, 290.5685088602133)","(1273.21837518748, 274.71931746783804)","(1311.9608430355086, 271.19727493619905)","(1348.9422896177175, 280.00238126529644)","(1375.3576086050095, 302.8956577209496)","(1208.0605883521596, 329.31097670824175)","(1208.0605883521596, 357.4873169613533)","(1209.821609617979, 385.66365721446493)","(1211.5826308837984, 415.601018733396)","(1176.362205567409, 449.06042278396603)","(1193.9724182256036, 454.34348658142443)","(1216.8656946812569, 459.6265503788828)","(1237.9979498710907, 454.34348658142443)","(1259.1302050609243, 447.2994015181465)","(1098.8772698713522, 353.9652744297144)","(1116.487482529547, 346.92118936643647)","(1135.858716453561, 346.92118936643647)","(1160.5130141750337, 348.68221063225593)","(1135.858716453561, 353.9652744297144)","(1116.487482529547, 355.72629569553385)","(1266.1742901242021, 343.39914683479753)","(1287.306545314036, 336.3550617715196)","(1310.1998217696892, 336.3550617715196)","(1333.0930982253421, 339.8771043031586)","(1310.1998217696892, 345.160168100617)","(1289.0675665798553, 345.160168100617)","(1132.336673921922, 530.0674010116618)","(1158.7519929092143, 500.13003949273076)","(1192.2113969597842, 487.80289063199444)","(1218.6267159470765, 491.3249331636334)","(1243.2810136685491, 486.041869366175)","(1276.740417719119, 496.6079969610918)","(1303.155736706411, 521.2622946825645)","(1278.5014389849384, 560.0047625305929)","(1245.0420349343685, 579.3759964546072)","(1216.8656946812569, 582.8980389862461)","(1190.4503756939648, 581.1370177204266)","(1158.7519929092143, 565.2878263280513)","(1144.6638227826584, 530.0674010116618)","(1192.2113969597842, 508.93514582182814)","(1218.6267159470765, 510.6961670876476)","(1243.2810136685491, 507.1741245560087)","(1290.8285878456747, 523.0233159483839)","(1243.2810136685491, 552.960677467315)","(1218.6267159470765, 556.4827199989539)","(1190.4503756939648, 554.7216987331345)",2.65,2.05,2.08
27,767,0,32.3765301815106,0:00:32.376530,0,"(1021.3923341752952, 366.2924232904507)","(1023.1533554411147, 413.8399974675765)","(1028.436419238573, 459.6265503788828)","(1037.2415255676706, 512.4571883534671)","(1047.8076531625873, 563.5268050622318)","(1072.46195088406, 612.8354005051772)","(1111.2044187320885, 649.8168470873861)","(1162.2740354408531, 674.4711448088588)","(1218.6267159470765, 681.5152298721366)","(1274.9793964532996, 672.7101235430392)","(1324.2879918962449, 648.0558258215666)","(1366.5525022759123, 611.0743792393577)","(1396.4898637948434, 563.5268050622318)","(1412.3390551872185, 510.6961670876476)","(1417.622118984677, 457.86552911306336)","(1422.9051827821354, 403.27386987265965)","(1421.144161516316, 352.2042531638949)","(1061.8958232891432, 320.50587037914437)","(1081.2670572131574, 294.0905513918523)","(1111.2044187320885, 283.5244237969354)","(1146.424844048478, 285.2854450627549)","(1178.1232268332285, 295.85157265767174)","(1239.75897113691, 290.5685088602133)","(1273.21837518748, 274.71931746783804)","(1311.9608430355086, 271.19727493619905)","(1348.9422896177175, 280.00238126529644)","(1375.3576086050095, 302.8956577209496)","(1208.0605883521596, 329.31097670824175)","(1208.0605883521596, 357.4873169613533)","(1209.821609617979, 385.66365721446493)","(1211.5826308837984, 415.601018733396)","(1176.362205567409, 449.06042278396603)","(1193.9724182256036, 454.34348658142443)","(1216.8656946812569, 459.6265503788828)","(1237.9979498710907, 454.34348658142443)","(1259.1302050609243, 447.2994015181465)","(1098.8772698713522, 353.9652744297144)","(1116.487482529547, 346.92118936643647)","(1135.858716453561, 346.92118936643647)","(1160.5130141750337, 348.68221063225593)","(1135.858716453561, 353.9652744297144)","(1116.487482529547, 355.72629569553385)","(1266.1742901242021, 343.39914683479753)","(1287.306545314036, 336.3550617715196)","(1310.1998217696892, 336.3550617715196)","(1333.0930982253421, 339.8771043031586)","(1310.1998217696892, 345.160168100617)","(1289.0675665798553, 345.160168100617)","(1132.336673921922, 530.0674010116618)","(1158.7519929092143, 500.13003949273076)","(1192.2113969597842, 487.80289063199444)","(1218.6267159470765, 491.3249331636334)","(1243.2810136685491, 486.041869366175)","(1276.740417719119, 496.6079969610918)","(1303.155736706411, 521.2622946825645)","(1278.5014389849384, 560.0047625305929)","(1245.0420349343685, 579.3759964546072)","(1216.8656946812569, 582.8980389862461)","(1190.4503756939648, 581.1370177204266)","(1158.7519929092143, 565.2878263280513)","(1144.6638227826584, 530.0674010116618)","(1192.2113969597842, 508.93514582182814)","(1218.6267159470765, 510.6961670876476)","(1243.2810136685491, 507.1741245560087)","(1290.8285878456747, 523.0233159483839)","(1243.2810136685491, 552.960677467315)","(1218.6267159470765, 556.4827199989539)","(1190.4503756939648, 554.7216987331345)",2.65,2.05,2.08
27,768,0,32.41874208526745,0:00:32.418742,0,"(998.5355678690094, 368.6101836327539)","(1000.2661321114167, 418.79654666256545)","(1005.4578248386385, 465.5217812075624)","(1015.8412102930823, 519.1692727221886)","(1029.6857242323406, 569.3556357520001)","(1053.9136236260429, 616.0808702969971)","(1093.7166012014106, 654.1532836299576)","(1140.4418357464076, 680.111747266067)","(1194.0893272610338, 688.7645684781036)","(1246.0062545332526, 676.6506187812524)","(1296.1926175630642, 650.692155145143)","(1339.4567236232465, 612.6197418121825)","(1370.606879986578, 565.8945072671855)","(1387.9125224106508, 513.9775799949667)","(1394.83477938028, 460.3300884803405)","(1398.2959078650945, 406.68259696571437)","(1398.2959078650945, 354.7656696934955)","(1034.8774169595627, 327.0766418149788)","(1052.1830593836355, 302.84874242127665)","(1083.3332157469667, 290.73479272442563)","(1116.2139363527056, 295.92648545164747)","(1149.0946569584441, 306.30987090609125)","(1218.3172266547358, 301.11817817886936)","(1251.1979472604744, 285.54309999720374)","(1287.5397963510277, 280.35140726998185)","(1323.881645441581, 287.27366423961104)","(1351.5706733200975, 311.50156363331314)","(1183.7059418065899, 342.6517199966445)","(1183.7059418065899, 373.8018763599758)","(1183.7059418065899, 403.2214684808998)","(1185.4365060489972, 434.3716248442311)","(1150.8252212008513, 465.5217812075624)","(1169.8614278673315, 470.7134739347843)","(1190.628198776219, 475.9051666620062)","(1211.3949696851066, 468.982909692377)","(1232.1617405939942, 463.7912169651551)","(1072.949830292523, 363.418490905532)","(1093.7166012014106, 358.2267981783101)","(1114.4833721102982, 356.4962339359028)","(1136.980707261593, 359.9573624207174)","(1114.4833721102982, 365.1490551479393)","(1093.7166012014106, 365.1490551479393)","(1239.0839975636234, 354.7656696934955)","(1261.5813327149183, 346.112848481459)","(1284.078667866213, 344.3822842390518)","(1306.576003017508, 349.5739769662736)","(1285.8092321086203, 354.7656696934955)","(1263.3118969573256, 356.4962339359028)","(1109.2916793830764, 541.6666078734834)","(1135.2501430191858, 515.708144237374)","(1168.1308636249244, 503.59419454052295)","(1194.0893272610338, 507.0553230253375)","(1218.3172266547358, 501.86363029811565)","(1251.1979472604744, 508.7858872677448)","(1277.1564108965838, 531.2832224190397)","(1252.9285115028817, 569.3556357520001)","(1220.0477908971432, 588.3918424184803)","(1192.3587630186264, 593.5835351457023)","(1166.400299382517, 591.8529709032949)","(1133.5195787767784, 576.2778927216293)","(1121.4056290799274, 541.6666078734834)","(1168.1308636249244, 524.3609654494105)","(1194.0893272610338, 524.3609654494105)","(1218.3172266547358, 522.6304012070032)","(1265.0424611997328, 533.0137866614469)","(1218.3172266547358, 562.4333787823709)","(1192.3587630186264, 565.8945072671855)","(1166.400299382517, 564.1639430247783)",0.92,2.5,2.15
27,769,0,32.46095398902431,0:00:32.460954,0,"(991.6903103243797, 377.4599797082414)","(993.4060375048716, 428.93179512300156)","(998.5532190463477, 476.9721561767778)","(1007.1318549488077, 530.15969877203)","(1020.8576723927438, 578.2000598258062)","(1046.593580100124, 622.8089665185983)","(1084.339578070948, 657.1235101284384)","(1128.9484847637402, 684.5751450163106)","(1182.1360273589924, 693.1537809187705)","(1233.6078427737525, 682.8594178358185)","(1283.3639310080207, 657.1235101284384)","(1326.2571105203208, 621.0932393381063)","(1358.855926949669, 578.2000598258062)","(1377.7289259350812, 525.012517230554)","(1386.307561837541, 470.10924745480975)","(1389.7390161985252, 416.92170485955756)","(1391.4547433790171, 363.7341622643053)","(1031.1520354756958, 343.14543609840126)","(1050.025034461108, 317.4095283910212)","(1079.192396529472, 308.8308924885611)","(1111.79121295882, 312.26234684954517)","(1142.6743022076762, 322.5567099324972)","(1211.3033894273565, 317.4095283910212)","(1243.9022058567045, 303.6837109470851)","(1279.9324766470368, 298.5365294056091)","(1315.9627474373688, 303.6837109470851)","(1343.414382325241, 324.2724371129892)","(1175.2731186370243, 360.30270790332133)","(1175.2731186370243, 391.18579715217743)","(1176.9888458175164, 422.0688864010336)","(1176.9888458175164, 454.6677028303817)","(1140.9585750271842, 483.83506489874577)","(1159.8315740125963, 488.9822464402218)","(1182.1360273589924, 492.41370080120583)","(1202.7247535248964, 487.2665192597298)","(1225.0292068712924, 480.4036105377618)","(1067.182306266028, 377.4599797082414)","(1087.771032431932, 370.59707098627337)","(1108.3597585978362, 368.88134380578134)","(1128.9484847637402, 377.4599797082414)","(1106.6440314173442, 380.8914340692254)","(1087.771032431932, 380.8914340692254)","(1235.3235699542445, 370.59707098627337)","(1255.9122961201485, 360.30270790332133)","(1278.2167494665448, 360.30270790332133)","(1300.5212028129408, 365.44988944479735)","(1279.9324766470368, 370.59707098627337)","(1257.6280233006407, 372.3127981667654)","(1101.496849875868, 552.464152118426)","(1127.2327575832483, 530.15969877203)","(1159.8315740125963, 523.296790050062)","(1185.5674817199763, 525.012517230554)","(1209.5876622468645, 521.5810628695699)","(1243.9022058567045, 526.7282444110459)","(1269.6381135640847, 543.885516215966)","(1245.6179330371965, 583.3472413672822)","(1211.3033894273565, 602.2202403526942)","(1183.8517545394843, 605.6516947136782)","(1158.1158468321044, 603.9359675331863)","(1125.517030402756, 586.7786957282661)","(1113.506940139312, 552.464152118426)","(1159.8315740125963, 540.454061854982)","(1185.5674817199763, 542.169789035474)","(1209.5876622468645, 538.73833467449)","(1259.3437504811327, 545.601243396458)","(1209.5876622468645, 576.4843326453141)","(1183.8517545394843, 579.9157870062982)","(1159.8315740125963, 578.2000598258062)",-0.34,2.79,1.76
27,770,0,32.50316589278117,0:00:32.503166,0,"(993.5431428670797, 375.796111032626)","(995.2591068443976, 427.2750303521638)","(1000.4069987763514, 478.7539496717016)","(1008.986818662941, 531.9488329685573)","(1020.9985665041665, 579.9958243334593)","(1048.4539901412534, 626.3268517210433)","(1084.4892336649298, 660.6461312674019)","(1132.5362250298317, 684.6696269498528)","(1182.2991803720518, 693.2494468364425)","(1233.7780996915894, 682.953662972535)","(1283.5410550338092, 657.214203312766)","(1326.4401544667576, 622.8949237664075)","(1359.0434700357982, 579.9958243334593)","(1377.9190737862953, 526.8009410366036)","(1386.498893672885, 471.8900937624299)","(1391.6467856048387, 418.6952104655742)","(1393.3627495821568, 363.78436319140053)","(1033.010314345392, 338.04490353163163)","(1051.885918095889, 315.73737182649853)","(1081.057305710294, 308.8735159172268)","(1111.9446573020166, 312.3054438718627)","(1142.8320088937394, 322.60122773577024)","(1209.7546040091386, 319.1692997811344)","(1242.357919578179, 303.72562398527305)","(1278.3931631018556, 298.57773205331927)","(1314.428406625532, 302.0096600079551)","(1343.5997942399367, 322.60122773577024)","(1177.151288440098, 358.63647125944675)","(1177.151288440098, 391.23978682848735)","(1177.151288440098, 422.12713842021003)","(1178.8672524174158, 454.73045398925063)","(1141.1160449164215, 482.18587762633746)","(1161.7076126442366, 487.33376955829124)","(1182.2991803720518, 492.481661490245)","(1204.6067120771847, 485.6178055809733)","(1225.1982798049999, 480.46991364901953)","(1069.0455578690685, 377.51207500994394)","(1087.9211616195657, 370.64821910067224)","(1108.5127293473809, 368.9322551233543)","(1129.104297075196, 377.51207500994394)","(1106.796765370063, 380.9440029645798)","(1087.9211616195657, 380.9440029645798)","(1235.4940636689073, 372.36418307799016)","(1256.0856313967224, 362.0683992140826)","(1278.3931631018556, 360.3524352367647)","(1300.7006948069886, 365.50032716871846)","(1280.1091270791735, 370.64821910067224)","(1257.8015953740405, 374.0801470553081)","(1101.6488734381091, 552.5404006963724)","(1127.388333097878, 530.2328689912395)","(1159.9916486669185, 521.6530491046498)","(1184.0151443493696, 525.0849770592856)","(1209.7546040091386, 519.9370851273319)","(1244.073883555497, 526.8009410366036)","(1269.8133432152658, 543.9605808097829)","(1244.073883555497, 583.4277522880951)","(1211.4705679864564, 602.3033560385924)","(1184.0151443493696, 607.4512479705461)","(1156.5597207122828, 604.0193200159102)","(1125.67236912056, 586.859680242731)","(1113.6606212793347, 552.5404006963724)","(1159.9916486669185, 540.528652855147)","(1185.7311083266875, 542.2446168324649)","(1209.7546040091386, 538.812688877829)","(1259.5175593513584, 545.6765447871007)","(1209.7546040091386, 576.5638963788234)","(1184.0151443493696, 579.9958243334593)","(1158.2756846896007, 576.5638963788234)",-0.43,2.84,1.55
27,771,0,32.54537779653803,0:00:32.545378,0,"(975.842019654119, 376.10577840835833)","(977.5361898271295, 426.93088359867704)","(984.3128705191721, 474.3676484429745)","(994.4778915572358, 525.1927536332931)","(1009.7254231143314, 572.6295184775906)","(1035.1379757094908, 614.9837728028562)","(1072.4097195157244, 652.2555166090899)","(1116.4581440140007, 677.6680692042493)","(1167.2832492043194, 686.1389200693023)","(1218.1083543946381, 675.9738990312386)","(1267.2392894119462, 652.2555166090899)","(1309.5935437372118, 618.3721131488775)","(1341.7827770244135, 576.0178588236118)","(1362.112819100541, 525.1927536332931)","(1368.8894997925836, 469.2851379239426)","(1373.9720103116153, 416.7658625606133)","(1375.666180484626, 364.246587197284)","(1018.1962739793845, 338.83403460212463)","(1038.526316055512, 316.80982235298654)","(1069.0213791697033, 310.033141660944)","(1101.210612456905, 315.1156521799759)","(1131.7056755710962, 323.586503045029)","(1197.7783123185106, 318.50399252599715)","(1229.9675456057123, 304.95063114191214)","(1267.2392894119462, 298.17395044986966)","(1302.8168630451692, 304.95063114191214)","(1329.9235858133393, 325.2806732180396)","(1163.894908858298, 360.8582468512627)","(1165.5890790313088, 391.35330996545395)","(1165.5890790313088, 423.5425432526558)","(1167.2832492043194, 455.7317765398576)","(1128.317335225075, 482.8384993080276)","(1148.6473773012026, 486.22683965404883)","(1170.6715895503405, 491.3093501730807)","(1192.6958017994787, 484.5326694810382)","(1213.0258438756061, 479.45015896200636)","(1052.079677439597, 376.10577840835833)","(1072.4097195157244, 369.32909771631586)","(1092.739761591852, 369.32909771631586)","(1116.4581440140007, 376.10577840835833)","(1092.739761591852, 379.4941187543796)","(1072.4097195157244, 379.4941187543796)","(1223.1908649136699, 371.02326788932646)","(1243.5209069897974, 360.8582468512627)","(1267.2392894119462, 359.1640766782521)","(1290.9576718340948, 364.246587197284)","(1268.9334595849568, 371.02326788932646)","(1245.215077162808, 372.71743806233707)","(1087.6572510728201, 547.2169658824313)","(1114.76397384099, 526.8869238063038)","(1146.953207128192, 518.4160729412507)","(1172.3657597233512, 521.8044132872719)","(1196.0841421455, 518.4160729412507)","(1228.2733754327019, 523.4985834602826)","(1255.3800982008718, 542.1344553633994)","(1229.9675456057123, 579.4061991696332)","(1197.7783123185106, 598.04207107275)","(1170.6715895503405, 601.4304114187712)","(1143.5648667821706, 596.3479008997393)","(1114.76397384099, 581.1003693426437)","(1099.5164422838943, 548.911136055442)","(1146.953207128192, 537.0519448443675)","(1172.3657597233512, 537.0519448443675)","(1196.0841421455, 535.3577746713569)","(1245.215077162808, 543.8286255364101)","(1197.7783123185106, 570.93534830458)","(1170.6715895503405, 574.3236886506013)","(1145.2590369551813, 570.93534830458)",-0.19,2.05,1.34
27,772,0,32.587589700294885,0:00:32.587590,0,"(989.599017205608, 376.01344349781306)","(991.3081692215071, 427.28800397478756)","(998.1447772851037, 475.14426041996376)","(1008.3996893804986, 524.7096688810391)","(1020.3637534917926, 574.2750773421145)","(1042.5827296984817, 620.4221817713915)","(1078.4749220323638, 656.3143741052737)","(1122.9128744457416, 683.6608063596601)","(1175.8965869386154, 692.2065664391558)","(1227.1711474155898, 681.9516543437609)","(1278.4457078925643, 654.6052220893745)","(1322.8836603059422, 620.4221817713915)","(1353.648396592127, 575.9842293580136)","(1372.4490687670177, 524.7096688810391)","(1380.9948288465134, 471.72595638816546)","(1386.122284894211, 418.7422438952918)","(1389.5405889260091, 369.17683543421646)","(1028.9095135712885, 343.5395551957292)","(1049.4193377620782, 321.32057898904026)","(1080.184074048263, 312.7748189095445)","(1112.6579623503467, 317.90227495724196)","(1145.1318506524306, 328.15718705263686)","(1210.0796272565983, 323.0297310049394)","(1244.2626675745814, 309.3565148777462)","(1281.8640119243626, 302.5199068141496)","(1319.465356274144, 309.3565148777462)","(1346.8117885285303, 331.57549108443516)","(1175.8965869386154, 362.34022737061986)","(1175.8965869386154, 394.8141156727037)","(1174.1874349227162, 425.5788519588884)","(1174.1874349227162, 458.05274026097226)","(1136.5860905729348, 483.6900204994595)","(1157.0959147637247, 488.81747654715696)","(1177.6057389545144, 492.23578057895526)","(1199.8247151612034, 488.81747654715696)","(1222.0436913678923, 483.6900204994595)","(1063.0925538892714, 377.7225955137122)","(1083.6023780800613, 370.8859874501156)","(1104.112202270851, 369.17683543421646)","(1126.3311784775399, 377.7225955137122)","(1104.112202270851, 381.1408995455105)","(1083.6023780800613, 382.85005156140966)","(1235.7169074950855, 374.3042914819139)","(1257.9358837017746, 362.34022737061986)","(1281.8640119243626, 360.6310753547207)","(1304.0829881310515, 367.4676834183173)","(1283.5731639402618, 372.59513946601476)","(1259.6450357176736, 376.01344349781306)","(1104.112202270851, 555.4744051672238)","(1128.0403304934391, 533.2554289605348)","(1155.3867627478255, 523.00051686514)","(1177.6057389545144, 526.4188208969382)","(1199.8247151612034, 523.00051686514)","(1230.5894514473882, 531.5462769446357)","(1256.2267316858754, 553.7652531513247)","(1230.5894514473882, 587.9482934693077)","(1201.5338671771026, 605.0398136282992)","(1175.8965869386154, 608.4581176600975)","(1151.9684587160273, 603.3306616124)","(1126.3311784775399, 587.9482934693077)","(1116.0762663821451, 555.4744051672238)","(1155.3867627478255, 538.3828850082323)","(1177.6057389545144, 538.3828850082323)","(1199.8247151612034, 538.3828850082323)","(1244.2626675745814, 553.7652531513247)","(1199.8247151612034, 579.4025333898119)","(1175.8965869386154, 581.1116854057111)","(1151.9684587160273, 577.6933813739128)",-0.2,2.71,0.72
27,773,0,32.62980160405174,0:00:32.629802,0,"(993.7626295728942, 377.59547237657466)","(995.4789726291514, 427.3694210080322)","(1002.34434485418, 477.1433696394898)","(1012.6424031917229, 525.2009752146902)","(1026.3731476417802, 574.9749238461478)","(1046.969264316866, 621.316186365091)","(1084.7288115545236, 659.0757336027485)","(1127.6373879609525, 684.8208794466059)","(1179.1276796486673, 693.4025947278916)","(1230.617971336382, 683.1045363903487)","(1282.1082630240967, 657.3593905464913)","(1326.7331824867827, 623.0325294213482)","(1359.3437005556686, 578.4076099586621)","(1376.5071311182403, 526.9173182709474)","(1385.0888463995261, 473.71068352697546)","(1391.9542186245546, 420.5040487830036)","(1393.670561680812, 369.01375709528884)","(1033.2385198668087, 343.2686112514315)","(1053.8346365418947, 319.2398084638313)","(1084.7288115545236, 312.3744362388027)","(1117.3393296234096, 317.5234654075741)","(1149.9498476922956, 327.8215237451171)","(1215.1708838300676, 322.6724945763456)","(1247.7814018989534, 308.94175012628835)","(1285.540949136611, 302.0763779012597)","(1321.5841533180112, 308.94175012628835)","(1349.0456422181257, 329.53786680137426)","(1180.8440227049243, 362.14838487026026)","(1180.8440227049243, 394.75890293914625)","(1180.8440227049243, 425.65307795177506)","(1180.8440227049243, 459.9799390769182)","(1144.800818523524, 484.0087418645184)","(1163.6805921423527, 489.15777103328986)","(1184.2767088174387, 492.5904571458042)","(1204.8728254925245, 489.15777103328986)","(1225.4689421676105, 484.0087418645184)","(1067.565380991952, 379.3118154328318)","(1086.4451546107807, 370.730100151546)","(1108.7576143421238, 370.730100151546)","(1131.0700740734667, 379.3118154328318)","(1108.7576143421238, 381.028158489089)","(1088.1614976670378, 382.7445015453461)","(1239.1996866176678, 374.16278626406034)","(1261.5121463490107, 362.14838487026026)","(1285.540949136611, 362.14838487026026)","(1309.5697519242112, 367.2974140390317)","(1287.2572921928681, 374.16278626406034)","(1263.228489405268, 375.8791293203175)","(1108.7576143421238, 556.095150227319)","(1132.786417129724, 533.782690495976)","(1161.9642490860956, 523.484632158433)","(1184.2767088174387, 526.9173182709474)","(1206.5891685487818, 523.484632158433)","(1234.0506574488963, 532.0663474397188)","(1258.0794602364965, 554.3788071710619)","(1234.0506574488963, 588.705668296205)","(1204.8728254925245, 605.8690988587766)","(1180.8440227049243, 607.5854419150338)","(1156.8152199173242, 604.1527558025194)","(1131.0700740734667, 586.9893252399479)","(1120.7720157359238, 556.095150227319)","(1161.9642490860956, 538.9317196647474)","(1184.2767088174387, 540.6480627210046)","(1204.8728254925245, 538.9317196647474)","(1246.0650588426963, 554.3788071710619)","(1204.8728254925245, 578.4076099586621)","(1180.8440227049243, 580.1239530149193)","(1158.5315629735812, 576.6912669024049)",-0.2,2.55,0.76
